Plot Title: EagleRiverWtrLvl												
#	"Date Time, GMT-08:00"	"Abs Pres, psi (LGR S/N: 9939973, SEN S/N: 9939973)"	"Temp, °F (LGR S/N: 9939973, SEN S/N: 9939973)"	Ave Temp	"Abs Pres Barom., psi (LGR S/N: 9939974, SEN S/N: 9939974)"	"Sensor Depth, feet (LGR S/N: 9939973)"	Ave Depth	Coupler Detached (LGR S/N: 9939973)	Coupler Attached (LGR S/N: 9939973)	Host Connected (LGR S/N: 9939973)	Stopped (LGR S/N: 9939973)	End Of File (LGR S/N: 9939973)
9566	10/30/2014 3:15	14.4894	72.0		14.4552	0.08						
9567	10/30/2014 3:30	14.492	72.0		14.4532	0.09						
9568	10/30/2014 3:45	14.492	72.0		14.4529	0.09						
9569	10/30/2014 4:00	14.4868	72.0		14.4488	0.09						
9570	10/30/2014 4:15	14.4842	71.9		14.4468	0.09						
9571	10/30/2014 4:30	14.4842	71.9		14.4468	0.09						
9572	10/30/2014 4:45	14.4816	71.9		14.4427	0.09						
9573	10/30/2014 5:00	14.479	71.9		14.4384	0.09						
9574	10/30/2014 5:15	14.4764	71.9		14.4384	0.09						
9575	10/30/2014 5:30	14.4762	71.7		14.4342	0.10						
9576	10/30/2014 5:45	14.4736	71.7		14.4342	0.09						
9577	10/30/2014 6:00	14.471	71.7		14.4301	0.10						
9578	10/30/2014 6:15	14.471	71.7		14.4298	0.10						
9579	10/30/2014 6:30	14.4684	71.7		14.4278	0.09						
9580	10/30/2014 6:45	14.4682	71.5		14.4278	0.09						
9581	10/30/2014 7:00	14.4656	71.5		14.4237	0.10						
9582	10/30/2014 7:15	14.463	71.5		14.4217	0.10						
9583	10/30/2014 7:30	14.463	71.5		14.4234	0.09						
9584	10/30/2014 7:45	14.4604	71.5		14.4214	0.09						
9585	10/30/2014 8:00	14.4604	71.5		14.4197	0.09						
9586	10/30/2014 8:15	14.4578	71.5		14.4156	0.10						
9587	10/30/2014 8:30	14.4526	71.5		14.4139	0.09						
9588	10/30/2014 8:45	14.4526	71.5		14.4118	0.09						
9589	10/30/2014 9:00	14.4501	71.7		14.4101	0.09						
9590	10/30/2014 9:15	14.4475	71.7		14.4083	0.09						
9591	10/30/2014 9:30	14.4476	71.9		14.4066	0.10						
9592	10/30/2014 9:45	14.445	71.9		14.4049	0.09						
9593	10/30/2014 10:00	14.4426	72.0		14.4031	0.09						
9594	10/30/2014 10:15	14.4426	72.0		14.4034	0.09						
9595	10/30/2014 10:30	14.4373	72.0		14.3996	0.09						
9596	10/30/2014 10:45	14.4401	72.2		14.3976	0.10						
9597	10/30/2014 11:00	14.4375	72.2		14.3959	0.10						
9598	10/30/2014 11:15	14.4324	72.4		14.3921	0.09						
9599	10/30/2014 11:30	14.4298	72.4		14.3904	0.09						
9600	10/30/2014 11:45	14.4272	72.5		14.3883	0.09						
9601	10/30/2014 12:00	14.4272	72.5		14.3866	0.09						
9602	10/30/2014 12:15	14.4221	72.7		14.3805	0.10						
9603	10/30/2014 12:30	14.4169	72.7		14.3747	0.10						
9604	10/30/2014 12:45	14.417	72.9		14.375	0.10						
9605	10/30/2014 13:00	14.4118	72.9		14.3737	0.09						
9606	10/30/2014 13:15	14.4067	73.1		14.3699	0.09						
9607	10/30/2014 13:30	14.412	73.1		14.3719	0.09						
9608	10/30/2014 13:45	14.4069	73.2		14.3722	0.08						
9609	10/30/2014 14:00	14.4043	73.2		14.3685	0.08						
9610	10/30/2014 14:15	14.4018	73.4		14.3647	0.09						
9611	10/30/2014 14:30	14.4018	73.4		14.3609	0.10						
9612	10/30/2014 14:45	14.3967	73.6		14.3592	0.09						
9613	10/30/2014 15:00	14.3917	73.8		14.3557	0.08						
9614	10/30/2014 15:15	14.3918	73.9		14.3519	0.09						
9615	10/30/2014 15:30	14.3867	74.1		14.3481	0.09						
9616	10/30/2014 15:45	14.3867	74.3		14.3484	0.09						
9617	10/30/2014 16:00	14.3841	74.3		14.3448	0.09						
9618	10/30/2014 16:15	14.3817	74.4		14.341	0.09						
9619	10/30/2014 16:30	14.3792	74.6		14.341	0.09						
9620	10/30/2014 16:45	14.3766	74.6		14.339	0.09						
9621	10/30/2014 17:00	14.374	74.6		14.3365	0.09						
9622	10/30/2014 17:15	14.374	74.6		14.3363	0.09						
9623	10/30/2014 17:30	14.3714	74.6		14.3342	0.09						
9624	10/30/2014 17:45	14.3687	74.6		14.3299	0.09						
9625	10/30/2014 18:00	14.3714	74.6		14.3316	0.09						
9626	10/30/2014 18:15	14.3687	74.6		14.3293	0.09						
9627	10/30/2014 18:30	14.3661	74.6		14.329	0.09						
9628	10/30/2014 18:45	14.366	74.4		14.3265	0.09						
9629	10/30/2014 19:00	14.3635	74.4		14.3242	0.09						
9630	10/30/2014 19:15	14.3609	74.4		14.3239	0.09						
9631	10/30/2014 19:30	14.3609	74.4		14.3257	0.08						
9632	10/30/2014 19:45	14.3608	74.3		14.3213	0.09						
9633	10/30/2014 20:00	14.3608	74.3		14.3231	0.09						
9634	10/30/2014 20:15	14.3606	74.1		14.3207	0.09						
9635	10/30/2014 20:30	14.3579	73.9		14.32	0.09						
9636	10/30/2014 20:45	14.3551	73.8		14.3177	0.09						
9637	10/30/2014 21:00	14.3551	73.8		14.3157	0.09						
9638	10/30/2014 21:15	14.3497	73.6		14.3133	0.08						
9639	10/30/2014 21:30	14.3522	73.4		14.313	0.09						
9640	10/30/2014 21:45	14.3496	73.4		14.3087	0.10						
9641	10/30/2014 22:00	14.347	73.2		14.3087	0.09						
9642	10/30/2014 22:15	14.3495	73.1		14.3104	0.09						
9643	10/30/2014 22:30	14.3442	73.1		14.3061	0.09						
9644	10/30/2014 22:45	14.3467	72.9		14.3058	0.10						
9645	10/30/2014 23:00	14.3441	72.9		14.3038	0.09						
9646	10/30/2014 23:15	14.3439	72.7		14.3055	0.09						
9647	10/30/2014 23:30	14.3466	72.7		14.3072	0.09						
9648	10/30/2014 23:45	14.3438	72.5		14.301	0.10						
9649	10/31/2014 0:00	14.3412	72.5		14.3028	0.09						
9650	10/31/2014 0:15	14.341	72.4		14.3007	0.09						
9651	10/31/2014 0:30	14.341	72.4		14.2987	0.10						
9652	10/31/2014 0:45	14.3383	72.2		14.2984	0.09						
9653	10/31/2014 1:00	14.3409	72.2		14.2964	0.10						
9654	10/31/2014 1:15	14.3383	72.0		14.2961	0.10						
9655	10/31/2014 1:30	14.3331	72.0		14.2961	0.09						
9656	10/31/2014 1:45	14.3357	72.0		14.2958	0.09						
9657	10/31/2014 2:00	14.3355	71.9		14.2958	0.09						
9658	10/31/2014 2:15	14.3329	71.9		14.2938	0.09						
9659	10/31/2014 2:30	14.3328	71.7		14.2914	0.10						
9660	10/31/2014 2:45	14.3276	71.7		14.2894	0.09						
9661	10/31/2014 3:00	14.3276	71.7		14.2874	0.09						
9662	10/31/2014 3:15	14.33	71.5		14.2891	0.10						
9663	10/31/2014 3:30	14.3274	71.5		14.2851	0.10						
9664	10/31/2014 3:45	14.3248	71.5		14.283	0.10						
9665	10/31/2014 4:00	14.3194	71.3		14.2787	0.09						
9666	10/31/2014 4:15	14.3194	71.3		14.2787	0.09						
9667	10/31/2014 4:30	14.3194	71.3		14.2787	0.09						
9668	10/31/2014 4:45	14.3168	71.2		14.2764	0.09						
9669	10/31/2014 5:00	14.3168	71.2		14.2784	0.09						
9670	10/31/2014 5:15	14.3168	71.2		14.2764	0.09						
9671	10/31/2014 5:30	14.3167	71.0		14.274	0.10						
9672	10/31/2014 5:45	14.3141	71.0		14.2761	0.09						
9673	10/31/2014 6:00	14.3141	71.0		14.272	0.10						
9674	10/31/2014 6:15	14.3087	70.8		14.2717	0.09						
9675	10/31/2014 6:30	14.3035	70.8		14.2655	0.09						
9676	10/31/2014 6:45	14.3061	70.8		14.2634	0.10						
9677	10/31/2014 7:00	14.3009	70.8		14.2614	0.09						
9678	10/31/2014 7:15	14.2981	70.7		14.2574	0.09						
9679	10/31/2014 7:30	14.2981	70.7		14.2574	0.09						
9680	10/31/2014 7:45	14.2955	70.7		14.2513	0.10						
9681	10/31/2014 8:00	14.2904	70.8		14.2475	0.10						
9682	10/31/2014 8:15	14.293	70.8		14.2495	0.10						
9683	10/31/2014 8:30	14.2878	70.8		14.2478	0.09						
9684	10/31/2014 8:45	14.2904	70.8		14.2498	0.09						
9685	10/31/2014 9:00	14.2852	70.8		14.246	0.09						
9686	10/31/2014 9:15	14.2932	71.0		14.2504	0.10						
9687	10/31/2014 9:30	14.2932	71.0		14.2507	0.10						
9688	10/31/2014 9:45	14.2932	71.0		14.2507	0.10						
9689	10/31/2014 10:00	14.2933	71.2		14.251	0.10						
9690	10/31/2014 10:15	14.2907	71.2		14.2514	0.09						
9691	10/31/2014 10:30	14.2882	71.3		14.2497	0.09						
9692	10/31/2014 10:45	14.2882	71.3		14.2439	0.10						
9693	10/31/2014 11:00	14.2858	71.5		14.2462	0.09						
9694	10/31/2014 11:15	14.2858	71.5		14.2444	0.10						
9695	10/31/2014 11:30	14.2832	71.7		14.2427	0.09						
9696	10/31/2014 11:45	14.2807	71.9		14.243	0.09						
9697	10/31/2014 12:00	14.2835	72.0		14.241	0.10						
9698	10/31/2014 12:15	14.2809	72.0		14.2413	0.09						
9699	10/31/2014 12:30	14.2836	72.2		14.2433	0.09						
9700	10/31/2014 12:45	14.2836	72.2		14.2436	0.09						
9701	10/31/2014 13:00	14.281	72.2		14.2415	0.09						
9702	10/31/2014 13:15	14.2864	72.4		14.2436	0.10						
9703	10/31/2014 13:30	14.2838	72.4		14.2418	0.10						
9704	10/31/2014 13:45	14.2811	72.4		14.2398	0.10						
9705	10/31/2014 14:00	14.2787	72.5		14.2378	0.10						
9706	10/31/2014 14:15	14.2761	72.5		14.2381	0.09						
9707	10/31/2014 14:30	14.2736	72.7		14.234	0.09						
9708	10/31/2014 14:45	14.2658	72.7		14.2302	0.08						
9709	10/31/2014 15:00	14.2684	72.7		14.2285	0.09						
9710	10/31/2014 15:15	14.2632	72.9		14.2244	0.09						
9711	10/31/2014 15:30	14.2633	73.1		14.227	0.08						
9712	10/31/2014 15:45	14.2659	73.1		14.2273	0.09						
9713	10/31/2014 16:00	14.2661	73.2		14.2256	0.09						
9714	10/31/2014 16:15	14.2661	73.2		14.2276	0.09						
9715	10/31/2014 16:30	14.2662	73.4		14.2297	0.09						
9716	10/31/2014 16:45	14.2636	73.4		14.2276	0.08						
9717	10/31/2014 17:00	14.261	73.4		14.2256	0.08						
9718	10/31/2014 17:15	14.2663	73.6		14.2256	0.09						
9719	10/31/2014 17:30	14.2637	73.6		14.2273	0.08						
9720	10/31/2014 17:45	14.2611	73.6		14.225	0.08						
9721	10/31/2014 18:00	14.2636	73.4		14.2227	0.10						
9722	10/31/2014 18:15	14.2688	73.4		14.2244	0.10						
9723	10/31/2014 18:30	14.2662	73.4		14.2262	0.09						
9724	10/31/2014 18:45	14.2687	73.2		14.2282	0.09						
9725	10/31/2014 19:00	14.2687	73.2		14.2299	0.09						
9726	10/31/2014 19:15	14.2687	73.2		14.2276	0.10						
9727	10/31/2014 19:30	14.2659	73.1		14.2294	0.09						
9728	10/31/2014 19:45	14.2711	73.1		14.2294	0.10						
9729	10/31/2014 20:00	14.2658	72.9		14.227	0.09						
9730	10/31/2014 20:15	14.2658	72.9		14.2266	0.09						
9731	10/31/2014 20:30	14.2658	72.7		14.2266	0.09						
9732	10/31/2014 20:45	14.2684	72.7		14.2263	0.10						
9733	10/31/2014 21:00	14.2658	72.7		14.2263	0.09						
9734	10/31/2014 21:15	14.2656	72.5		14.224	0.10						
9735	10/31/2014 21:30	14.263	72.5		14.224	0.09						
9736	10/31/2014 21:45	14.2656	72.5		14.2257	0.09						
9737	10/31/2014 22:00	14.2682	72.5		14.2237	0.10						
9738	10/31/2014 22:15	14.2655	72.4		14.2257	0.09						
9739	10/31/2014 22:30	14.2655	72.4		14.2257	0.09						
9740	10/31/2014 22:45	14.2655	72.4		14.2254	0.09						
9741	10/31/2014 23:00	14.2655	72.4		14.2295	0.08						
9742	10/31/2014 23:15	14.2653	72.2		14.2295	0.08						
9743	10/31/2014 23:30	14.2679	72.2		14.2315	0.08						
9744	10/31/2014 23:45	14.2732	72.2		14.2315	0.10						
9745	11/1/2014 0:00	14.2732	72.2		14.2315	0.10						
9746	11/1/2014 0:15	14.2706	72.2		14.2312	0.09						
9747	11/1/2014 0:30	14.2706	72.2		14.2312	0.09						
9748	11/1/2014 0:45	14.2732	72.2		14.2333	0.09						
9749	11/1/2014 1:00	14.273	72.0		14.2312	0.10						
9750	11/1/2014 1:15	14.2704	72.0		14.2292	0.10						
9751	11/1/2014 1:30	14.273	72.0		14.2272	0.11						
9752	11/1/2014 1:45	14.2678	72.0		14.2292	0.09						
9753	11/1/2014 2:00	14.2652	72.0		14.2269	0.09						
9754	11/1/2014 2:15	14.2652	72.0		14.2249	0.09						
9755	11/1/2014 2:30	14.2652	72.0		14.2228	0.10						
9756	11/1/2014 2:45	14.2626	72.0		14.2208	0.10						
9757	11/1/2014 3:00	14.2624	71.9		14.2208	0.10						
9758	11/1/2014 3:15	14.26	71.9		14.2208	0.09						
9759	11/1/2014 3:30	14.26	71.9		14.2188	0.10						
9760	11/1/2014 3:45	14.2574	71.9		14.2147	0.10						
9761	11/1/2014 4:00	14.2547	71.9		14.2127	0.10						
9762	11/1/2014 4:15	14.2521	71.9		14.2124	0.09						
9763	11/1/2014 4:30	14.2521	71.9		14.2104	0.10						
9764	11/1/2014 4:45	14.2521	71.9		14.2104	0.10						
9765	11/1/2014 5:00	14.2546	71.7		14.2083	0.11						
9766	11/1/2014 5:15	14.2468	71.7		14.2063	0.09						
9767	11/1/2014 5:30	14.2442	71.7		14.2043	0.09						
9768	11/1/2014 5:45	14.2415	71.7		14.2002	0.10						
9769	11/1/2014 6:00	14.2415	71.7		14.1982	0.10						
9770	11/1/2014 6:15	14.2389	71.7		14.1979	0.10						
9771	11/1/2014 6:30	14.2363	71.7		14.1938	0.10						
9772	11/1/2014 6:45	14.2311	71.7		14.1938	0.09						
9773	11/1/2014 7:00	14.2311	71.7		14.1877	0.10						
9774	11/1/2014 7:15	14.2285	71.7		14.1857	0.10						
9775	11/1/2014 7:30	14.2231	71.5		14.1857	0.09						
9776	11/1/2014 7:45	14.2231	71.5		14.1795	0.10						
9777	11/1/2014 8:00	14.2205	71.5		14.1792	0.10						
9778	11/1/2014 8:15	14.2153	71.5		14.1751	0.09						
9779	11/1/2014 8:30	14.2127	71.5		14.1711	0.10						
9780	11/1/2014 8:45	14.2127	71.5		14.169	0.10						
9781	11/1/2014 9:00	14.2075	71.5		14.167	0.09						
9782	11/1/2014 9:15	14.2075	71.5		14.167	0.09						
9783	11/1/2014 9:30	14.2049	71.5		14.1629	0.10						
9784	11/1/2014 9:45	14.2022	71.3		14.1606	0.10						
9785	11/1/2014 10:00	14.1996	71.3		14.1586	0.10						
9786	11/1/2014 10:15	14.1996	71.3		14.1566	0.10						
9787	11/1/2014 10:30	14.1996	71.3		14.1566	0.10						
9788	11/1/2014 10:45	14.1944	71.3		14.1545	0.09						
9789	11/1/2014 11:00	14.1944	71.3		14.1525	0.10						
9790	11/1/2014 11:15	14.1918	71.3		14.1484	0.10						
9791	11/1/2014 11:30	14.1892	71.3		14.1484	0.09						
9792	11/1/2014 11:45	14.1866	71.3		14.1423	0.10						
9793	11/1/2014 12:00	14.1814	71.3		14.1423	0.09						
9794	11/1/2014 12:15	14.184	71.3		14.1403	0.10						
9795	11/1/2014 12:30	14.1787	71.3		14.1383	0.09						
9796	11/1/2014 12:45	14.1761	71.3		14.1345	0.10						
9797	11/1/2014 13:00	14.1787	71.3		14.1345	0.10						
9798	11/1/2014 13:15	14.1761	71.3		14.1325	0.10						
9799	11/1/2014 13:30	14.1735	71.3		14.1304	0.10						
9800	11/1/2014 13:45	14.1709	71.3		14.1304	0.09						
9801	11/1/2014 14:00	14.1735	71.3		14.1307	0.10						
9802	11/1/2014 14:15	14.1711	71.5		14.1287	0.10						
9803	11/1/2014 14:30	14.1711	71.5		14.1287	0.10						
9804	11/1/2014 14:45	14.1711	71.5		14.1267	0.10						
9805	11/1/2014 15:00	14.1711	71.5		14.1287	0.10						
9806	11/1/2014 15:15	14.1684	71.5		14.1246	0.10						
9807	11/1/2014 15:30	14.1684	71.5		14.1287	0.09						
9808	11/1/2014 15:45	14.1684	71.5		14.1287	0.09						
9809	11/1/2014 16:00	14.1684	71.5		14.1287	0.09						
9810	11/1/2014 16:15	14.1711	71.5		14.1287	0.10						
9811	11/1/2014 16:30	14.1737	71.5		14.1307	0.10						
9812	11/1/2014 16:45	14.1737	71.5		14.1328	0.10						
9813	11/1/2014 17:00	14.1738	71.7		14.1351	0.09						
9814	11/1/2014 17:15	14.1763	71.7		14.1331	0.10						
9815	11/1/2014 17:30	14.1789	71.7		14.1371	0.10						
9816	11/1/2014 17:45	14.1841	71.7		14.1391	0.10						
9817	11/1/2014 18:00	14.1815	71.5		14.1412	0.09						
9818	11/1/2014 18:15	14.1841	71.5		14.1429	0.10						
9819	11/1/2014 18:30	14.1867	71.5		14.145	0.10						
9820	11/1/2014 18:45	14.1892	71.3		14.147	0.10						
9821	11/1/2014 19:00	14.1892	71.3		14.1467	0.10						
9822	11/1/2014 19:15	14.197	71.3		14.1508	0.11						
9823	11/1/2014 19:30	14.1944	71.3		14.1487	0.11						
9824	11/1/2014 19:45	14.1995	71.2		14.1548	0.10						
9825	11/1/2014 20:00	14.1969	71.2		14.1545	0.10						
9826	11/1/2014 20:15	14.2047	71.2		14.1586	0.11						
9827	11/1/2014 20:30	14.2047	71.2		14.1606	0.10						
9828	11/1/2014 20:45	14.2124	71.0		14.1667	0.11						
9829	11/1/2014 21:00	14.2098	71.0		14.1644	0.11						
9830	11/1/2014 21:15	14.2098	71.0		14.1664	0.10						
9831	11/1/2014 21:30	14.215	71.0		14.1705	0.10						
9832	11/1/2014 21:45	14.2149	70.8		14.1745	0.09						
9833	11/1/2014 22:00	14.2175	70.8		14.1745	0.10						
9834	11/1/2014 22:15	14.2201	70.8		14.1786	0.10						
9835	11/1/2014 22:30	14.2201	70.8		14.1803	0.09						
9836	11/1/2014 22:45	14.2227	70.8		14.1844	0.09						
9837	11/1/2014 23:00	14.2253	70.8		14.1864	0.09						
9838	11/1/2014 23:15	14.233	70.7		14.1885	0.10						
9839	11/1/2014 23:30	14.2304	70.7		14.1864	0.10						
9840	11/1/2014 23:45	14.233	70.7		14.1927	0.09						
9841	11/2/2014 0:00	14.2356	70.7		14.1927	0.10						
9842	11/2/2014 0:15	14.2382	70.7		14.1967	0.10						
9843	11/2/2014 0:30	14.2434	70.7		14.2028	0.09						
9844	11/2/2014 0:45	14.2487	70.7		14.2049	0.10						
9845	11/2/2014 1:00	14.2487	70.7		14.2066	0.10						
9846	11/2/2014 1:15	14.2513	70.7		14.2066	0.10						
9847	11/2/2014 1:30	14.2539	70.7		14.2086	0.11						
9848	11/2/2014 1:45	14.2511	70.5		14.2107	0.09						
9849	11/2/2014 2:00	14.2537	70.5		14.2127	0.10						
9850	11/2/2014 2:15	14.2563	70.5		14.2107	0.11						
9851	11/2/2014 2:30	14.259	70.5		14.2147	0.10						
9852	11/2/2014 2:45	14.2563	70.5		14.2147	0.10						
9853	11/2/2014 3:00	14.259	70.5		14.2147	0.10						
9854	11/2/2014 3:15	14.2616	70.5		14.2167	0.10						
9855	11/2/2014 3:30	14.264	70.3		14.2188	0.11						
9856	11/2/2014 3:45	14.2614	70.3		14.2165	0.10						
9857	11/2/2014 4:00	14.2588	70.3		14.2165	0.10						
9858	11/2/2014 4:15	14.2614	70.3		14.2205	0.10						
9859	11/2/2014 4:30	14.264	70.3		14.2205	0.10						
9860	11/2/2014 4:45	14.2614	70.3		14.2165	0.10						
9861	11/2/2014 5:00	14.2614	70.3		14.2205	0.10						
9862	11/2/2014 5:15	14.2614	70.3		14.2185	0.10						
9863	11/2/2014 5:30	14.2639	70.1		14.2225	0.10						
9864	11/2/2014 5:45	14.2639	70.1		14.2225	0.10						
9865	11/2/2014 6:00	14.2639	70.1		14.2225	0.10						
9866	11/2/2014 6:15	14.2639	70.1		14.2225	0.10						
9867	11/2/2014 6:30	14.2665	70.1		14.2225	0.10						
9868	11/2/2014 6:45	14.2639	70.1		14.2225	0.10						
9869	11/2/2014 7:00	14.2639	70.1		14.2225	0.10						
9870	11/2/2014 7:15	14.2691	70.1		14.2286	0.09						
9871	11/2/2014 7:30	14.2692	70.3		14.2246	0.10						
9872	11/2/2014 7:45	14.2692	70.3		14.2266	0.10						
9873	11/2/2014 8:00	14.2666	70.3		14.2246	0.10						
9874	11/2/2014 8:15	14.2692	70.3		14.2266	0.10						
9875	11/2/2014 8:30	14.2719	70.3		14.2286	0.10						
9876	11/2/2014 8:45	14.2745	70.3		14.2307	0.10						
9877	11/2/2014 9:00	14.2745	70.3		14.2307	0.10						
9878	11/2/2014 9:15	14.2745	70.3		14.2327	0.10						
9879	11/2/2014 9:30	14.2771	70.3		14.2307	0.11						
9880	11/2/2014 9:45	14.2745	70.3		14.2327	0.10						
9881	11/2/2014 10:00	14.2745	70.3		14.2327	0.10						
9882	11/2/2014 10:15	14.2771	70.3		14.2347	0.10						
9883	11/2/2014 10:30	14.2745	70.3		14.2327	0.10						
9884	11/2/2014 10:45	14.2797	70.3		14.2368	0.10						
9885	11/2/2014 11:00	14.2769	70.1		14.2347	0.10						
9886	11/2/2014 11:15	14.2795	70.1		14.2408	0.09						
9887	11/2/2014 11:30	14.2822	70.1		14.2388	0.10						
9888	11/2/2014 11:45	14.2822	70.1		14.2408	0.10						
9889	11/2/2014 12:00	14.2823	70.3		14.2449	0.09						
9890	11/2/2014 12:15	14.2849	70.3		14.2411	0.10						
9891	11/2/2014 12:30	14.2823	70.3		14.2452	0.09						
9892	11/2/2014 12:45	14.2849	70.3		14.2411	0.10						
9893	11/2/2014 13:00	14.2849	70.3		14.2431	0.10						
9894	11/2/2014 13:15	14.2903	70.5		14.2472	0.10						
9895	11/2/2014 13:30	14.2903	70.5		14.2458	0.10						
9896	11/2/2014 13:45	14.2878	70.7		14.2463	0.10						
9897	11/2/2014 14:00	14.2904	70.8		14.2507	0.09						
9898	11/2/2014 14:15	14.2906	71.0		14.2469	0.10						
9899	11/2/2014 14:30	14.2907	71.2		14.2514	0.09						
9900	11/2/2014 14:45	14.2959	71.2		14.2534	0.10						
9901	11/2/2014 15:00	14.2961	71.3		14.2555	0.09						
9902	11/2/2014 15:15	14.2961	71.3		14.2555	0.09						
9903	11/2/2014 15:30	14.2962	71.5		14.2555	0.09						
9904	11/2/2014 15:45	14.2988	71.5		14.2575	0.10						
9905	11/2/2014 16:00	14.2988	71.7		14.2595	0.09						
9906	11/2/2014 16:15	14.3014	71.7		14.2619	0.09						
9907	11/2/2014 16:30	14.3041	71.7		14.2659	0.09						
9908	11/2/2014 16:45	14.3041	71.7		14.2662	0.09						
9909	11/2/2014 17:00	14.3094	71.9		14.2703	0.09						
9910	11/2/2014 17:15	14.3094	71.9		14.2706	0.09						
9911	11/2/2014 17:30	14.3122	72.0		14.2729	0.09						
9912	11/2/2014 17:45	14.3148	72.0		14.2732	0.10						
9913	11/2/2014 18:00	14.3174	72.0		14.2793	0.09						
9914	11/2/2014 18:15	14.3202	72.2		14.2813	0.09						
9915	11/2/2014 18:30	14.3228	72.2		14.2833	0.09						
9916	11/2/2014 18:45	14.3254	72.2		14.2813	0.10						
9917	11/2/2014 19:00	14.328	72.2		14.2874	0.09						
9918	11/2/2014 19:15	14.3331	72.0		14.2891	0.10						
9919	11/2/2014 19:30	14.3305	72.0		14.2871	0.10						
9920	11/2/2014 19:45	14.3357	72.0		14.2909	0.10						
9921	11/2/2014 20:00	14.3357	72.0		14.2949	0.09						
9922	11/2/2014 20:15	14.3381	71.9		14.2967	0.10						
9923	11/2/2014 20:30	14.346	71.9		14.3025	0.10						
9924	11/2/2014 20:45	14.3458	71.7		14.3065	0.09						
9925	11/2/2014 21:00	14.3458	71.7		14.3062	0.09						
9926	11/2/2014 21:15	14.351	71.7		14.3123	0.09						
9927	11/2/2014 21:30	14.3537	71.7		14.3141	0.09						
9928	11/2/2014 21:45	14.3587	71.5		14.3183	0.09						
9929	11/2/2014 22:00	14.3613	71.5		14.3244	0.09						
9930	11/2/2014 22:15	14.364	71.5		14.3241	0.09						
9931	11/2/2014 22:30	14.3692	71.5		14.3261	0.10						
9932	11/2/2014 22:45	14.3769	71.3		14.3342	0.10						
9933	11/2/2014 23:00	14.3795	71.3		14.3403	0.09						
9934	11/2/2014 23:15	14.3821	71.3		14.3441	0.09						
9935	11/2/2014 23:30	14.3873	71.3		14.3461	0.10						
9936	11/2/2014 23:45	14.3925	71.3		14.3502	0.10						
9937	11/3/2014 0:00	14.3951	71.3		14.3522	0.10						
9938	11/3/2014 0:15	14.3978	71.3		14.3542	0.10						
9939	11/3/2014 0:30	14.4002	71.2		14.3563	0.10						
9940	11/3/2014 0:45	14.4028	71.2		14.3603	0.10						
9941	11/3/2014 1:00	14.4028	71.2		14.3621	0.09						
9942	11/3/2014 1:15	14.4054	71.2		14.36	0.11						
9943	11/3/2014 1:30	14.4107	71.2		14.3661	0.10						
9944	11/3/2014 1:45	14.4054	71.2		14.3621	0.10						
9945	11/3/2014 2:00	14.4133	71.2		14.3682	0.10						
9946	11/3/2014 2:15	14.4105	71.0		14.3682	0.10						
9947	11/3/2014 2:30	14.4079	71.0		14.3699	0.09						
9948	11/3/2014 2:45	14.4105	71.0		14.3719	0.09						
9949	11/3/2014 3:00	14.4157	71.0		14.3719	0.10						
9950	11/3/2014 3:15	14.4157	71.0		14.3719	0.10						
9951	11/3/2014 3:30	14.4208	70.8		14.376	0.10						
9952	11/3/2014 3:45	14.4182	70.8		14.374	0.10						
9953	11/3/2014 4:00	14.4182	70.8		14.3777	0.09						
9954	11/3/2014 4:15	14.4182	70.8		14.3757	0.10						
9955	11/3/2014 4:30	14.4208	70.8		14.3777	0.10						
9956	11/3/2014 4:45	14.4234	70.8		14.3798	0.10						
9957	11/3/2014 5:00	14.4233	70.7		14.3798	0.10						
9958	11/3/2014 5:15	14.4233	70.7		14.3818	0.10						
9959	11/3/2014 5:30	14.4233	70.7		14.3818	0.10						
9960	11/3/2014 5:45	14.4259	70.7		14.3838	0.10						
9961	11/3/2014 6:00	14.4285	70.7		14.3859	0.10						
9962	11/3/2014 6:15	14.4311	70.7		14.3896	0.10						
9963	11/3/2014 6:30	14.4285	70.7		14.3856	0.10						
9964	11/3/2014 6:45	14.4311	70.7		14.3876	0.10						
